domain,registrar,registered_at,expiring_at,emails,phones,ip,ip_country,status_code,page_type,final_url,server,server_fp,is_cloudflare,favicon_mmh3,body_simhash,parking_service,title,h1,meta_desc,body_text_500,lang,form_count,field_types,form_labels,captcha,screenshot,threat_hits,threat_sources,threat_types,ti_max_severity,category,severity,severity_label,brand,notes,groq_desc,ip_asn
nesinecasino660.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-15,2027-05-15,,,172.67.172.192,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nesinecasino661.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-18,2027-05-18,,,104.21.17.143,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nesinecasino662.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nesinecasino665.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,104.21.77.123,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nesinecasino670.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-04,2027-06-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
netflixlux.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
netflixmix.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-26,2027-05-26,,,172.67.178.89,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
netflixslots.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
netkasp.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
netscreenstat.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
network-patch.systems,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
neura-chain.com,Fewmoretaps OU d/b/a Trustname.com,2025-12-08,2026-12-08,,,172.67.154.77,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
neurochars.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-09,2027-05-09,,,80.96.59.207,RO,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
neurosintez.icu,Fewmoretaps OU d/b/a Trustname.com,2026-03-19,2027-03-19,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nevodex.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-27,2027-04-27,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
news-banking.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
news-banking.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
newsbanking.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
newstatsdom.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,172.67.152.52,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nexavestcapital.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,185.151.30.189,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nextifymsbd.icu,Fewmoretaps OU d/b/a Trustname.com,2026-02-27,2027-02-27,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nexusbridge19.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-15,2027-05-15,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nexuslogic43.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,62.60.226.73,IR,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nexusshield57.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,104.21.76.242,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nezwin.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-25,2027-04-25,,,104.21.90.187,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nfl-munchen.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-02,2027-06-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nftmetacanvas.com,Fewmoretaps OU d/b/a Trustname.com,2026-01-23,2027-01-23,,,72.60.93.189,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ngr-global.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-17,2027-02-17,,,92.113.23.93,UA,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ngsbahis-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ngsbahis1947.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,172.67.165.166,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
ngsbahis1948.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,172.67.209.102,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nhgamb.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-27,2027-05-27,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nicexplay.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-11,2027-05-11,,,104.21.46.221,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nissy.boo,Fewmoretaps OU d/b/a Trustname.com,2026-03-21,2027-03-21,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
niteluck.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-30,2027-04-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nitr0bahis.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-18,2027-03-18,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nitrobahisegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-19,2027-03-19,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nkb-verifikacija.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-06,2027-06-06,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
noahwex.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,104.21.9.16,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
node42group.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nodeposit-bonus-casino1.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-26,2027-05-26,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nomadragroup.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-07,2027-05-07,,,91.229.239.120,MD,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
noomekx.net,Fewmoretaps OU d/b/a Trustname.com,2025-06-08,2027-06-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nootropicscience.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-09,2027-03-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nootropicsedge.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nootropicsiq.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
noroutetohome.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-14,2027-05-14,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
northcasinogameca.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
northernstarfinance.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
northstarbetsca.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,172.67.135.188,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nortshshoreroofingllcc.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-07,2027-06-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
norwayvorku.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
notionon.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
notticketsports.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,2.26.3.169,GB,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
novacipher55.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-23,2027-05-23,,,172.67.204.233,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
noxbyt.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-26,2027-05-26,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nozewin.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-21,2027-03-21,,,69.5.189.54,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nozewin197.pro,Fewmoretaps OU d/b/a Trustname.com,2026-03-21,2027-03-21,,,69.5.189.54,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nuajox.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-21,2027-04-21,,,104.21.22.205,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nuotox.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-25,2027-05-25,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nustwin.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-03,2027-05-03,,,172.67.186.7,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
nutra-4life.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nutra-4life.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nutra4life.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nutraceutical4life.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nutraforlife.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-23,2027-04-23,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
nyseholdingsus.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-06,2027-03-06,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oa.clinic,Fewmoretaps OU d/b/a Trustname.com,2026-02-24,2027-02-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oathscript.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-05,2027-03-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
odinstechtemple.com,Fewmoretaps OU d/b/a Trustname.com,2026-01-16,2027-01-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ofertavoos.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-11,2027-03-11,,,216.150.1.1,CA,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
officialbets10-live.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
officialbets10giris.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
officialsahabet.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-07,2027-06-07,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
officialsuperin-adres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-31,2027-05-31,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oficialalbuns.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oinoswineco.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,104.21.19.60,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
oinstitutoesperancaviva.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,38.133.213.143,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
okuhr.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-04,2027-06-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
olimpaura.cfd,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,66.198.225.39,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
olimpaura.cyou,Fewmoretaps OU d/b/a Trustname.com,2026-04-30,2027-04-30,,,104.21.94.188,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
olimpaura.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-29,2027-04-29,,,66.198.225.39,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
olimpaura.sbs,Fewmoretaps OU d/b/a Trustname.com,2026-05-02,2027-05-02,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
omairbenefits.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-05,2027-06-05,,,188.114.96.3,US,,redirect_loop,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
omg96-au.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-27,2027-04-27,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
omni-quant.net,Fewmoretaps OU d/b/a Trustname.com,2026-04-30,2027-04-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onestopchemist.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-24,2027-03-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onewin33.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-21,2027-05-21,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
ongaliancadobem.org,Fewmoretaps OU d/b/a Trustname.com,2026-04-26,2027-04-26,,,38.133.213.110,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
online-cax.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-25,2027-02-25,,,172.67.190.210,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
online-cbnacu.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,homeintelegefirstcommunit@community.com,,91.92.241.13,BG,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
online-superbetin.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-31,2027-05-31,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlinecanadapharmacy.net,Fewmoretaps OU d/b/a Trustname.com,2025-07-30,2026-07-30,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlinecasinomalaysia.fans,Fewmoretaps OU d/b/a Trustname.com,2026-04-15,2027-04-15,,,185.111.111.156,CZ,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlinecasinomalaysia.fyi,Fewmoretaps OU d/b/a Trustname.com,2026-04-16,2027-04-16,,,185.111.111.157,CZ,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlineclientapp.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onlinegirisbets10.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-08,2027-05-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlineportailweb.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-24,2027-02-24,,,104.21.49.106,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onlineresetsupport-portal.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-03,2027-06-03,,,185.226.92.183,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlineretatrutide.com,Fewmoretaps OU d/b/a Trustname.com,2025-12-22,2026-12-22,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlinesign-portal.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-29,2027-05-29,,,91.215.85.233,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onlinesuperbetin-live.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-22,2027-05-22,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ontrevnuagnc2026.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-16,2027-05-16,,,94.125.103.65,BG,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-bonusgirisleri.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-09,2027-03-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-guncelegiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-live.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-resmigirisler.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-seriorjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-sevilenadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-20,2027-05-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-tiklagiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-06,2027-05-06,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin-yenitekgirisi.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
onwin3233.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onwin3236.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-09,2027-03-09,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onwin3342.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-04,2027-03-04,,,104.21.38.165,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onwin3441.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-04,2027-05-04,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onwinturkiyeadres.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-05,2027-03-05,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
onyxtech48.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-17,2027-05-17,,,188.114.96.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
oonwin2026.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-19,2027-04-19,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
opal96-au.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-27,2027-04-27,,,172.67.170.225,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
opalcast.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-20,2027-02-20,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
openmyinvites.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oqjdwo1.icu,Fewmoretaps OU d/b/a Trustname.com,2026-04-03,2027-04-03,,,142.251.152.119,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oqyp4zvl1kg326.cfd,Fewmoretaps OU d/b/a Trustname.com,2026-02-26,2027-02-26,,,172.67.193.156,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
orangetmpl.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-27,2027-05-27,,,172.67.174.31,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
orbitgraphic.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-08,2027-02-08,,,195.66.212.20,UA,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
order-raisingccanes.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-04,2027-06-04,,,104.21.93.73,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
order-redrobin.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,,,104.21.20.152,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
order-wiingstop.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-28,2027-05-28,helpdesk@wingstop.com,,172.67.192.103,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
orderlittlecaesars-us.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,172.67.222.193,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
orgmakehjs.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
orizonia.net,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,45.129.141.158,RU,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
orjinalbetsaterisim.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
orjinalsupergiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-06-01,2027-06-01,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oscofneuid.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-05,2027-05-05,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oslobet-officialgiris.com,Fewmoretaps OU d/b/a Trustname.com,2026-03-08,2027-03-08,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oslobet-orjinal.com,Fewmoretaps OU d/b/a Trustname.com,2026-05-24,2027-05-24,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
oslobet-orjinaladres.com,Fewmoretaps OU d/b/a Trustname.com,2026-04-09,2027-04-09,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
ostium.cyou,Fewmoretaps OU d/b/a Trustname.com,2026-05-08,2027-05-08,,,188.114.97.3,US,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,AS13335
othresearchsupply.com,Fewmoretaps OU d/b/a Trustname.com,2026-02-21,2027-02-21,,,,,,dead,,,,False,,,,,,,,,,,,,,0,,,0,DEAD,0,INFO,,,,
